citationVelocity,paperId,citations_count,pid,Venue Citation Count,Venue Scholarly Output,Venue Percent Cited,Venue CiteScore,Venue SNIP,Venue SJR,avg_pub,avg_hidx,avg_auth_cites,avg_high_inf_cites,max_pub,max_hidx,max_auth_cites,max_high_inf_cites,first_pub,first_hidx,first_auth_cites,first_high_inf_cites,last_pub,last_hidx,last_auth_cites,last_high_inf_cites,citation_count_per_year,inf_citation_count_per_year,Venue Rank Ratio,citationVelocity_cite,citation_count_per_year_cite,inf_citation_count_per_year_cite,fos_Psychology_Medicine_cite,fos_Psychology_cite,fos_Other_cite,cs_m1,cs_m2,cs_m3,cs_m4,cs_m5,cs_m6,cs_m7,cs_m8,cs_m9,cs_m10,cs_m11,cs_m12,cs_m13,cs_m14,cs_m15,cs_m16,cs_m17,cs_m18,cs_m19,cs_m20,cs_m21,cs_m22,cs_m23,cs_m24,cs_m25,cs_m26,cs_m27,cs_m28,cs_m29,cs_m30,cs_m31,cs_m32,cs_m33,cs_m34,fos_Physcology,fos_Business_Economics,fos_Government_Law,fos_Sociology,fos_Education_Educational_Research,fos_International_Relations,fos_Public_Administration,fos_Other,paper_age
0,84cd7e9b1a54b0c5b2b348b6da1c6e3f574cf2eb,16,Rj5L,965,180,73.3,5.4,2.238,2.722,53.66666667,12.66666667,738.6666667,36,103,21,1573,87,11,6,133,3,103,21,1573,87,2.666666667,0,0.121212121,2.25,2.141666667,0.0125,0.0625,0.1875,0.75,0.65000004,0.65000004,0.614339533,0.618,0.563057303,0.618,0.637421698,0.367648454,0.67,0.58564562,0.64875,0.4,0.494285714,0.53,0.493636909,0.484534617,0.497935467,0.509884837,0.496470588,0.500987654,0.297,0.297,0.481442748,0.497906272,0.480382366,0.494337321,0.476105937,0.523574594,0.494285714,0.482501091,0.676206379,0.498888889,0.478181046,0.504945718,1,1,0,0,0,0,0,0,5
10,2697145c903e42cfda7021dbfecef1e42f6d454a,34,dOw8,3203,512,83.4,6.3,1.624,1.58,20,8,452.5,23,32,13,736,38,8,3,169,8,32,13,736,38,8.5,0.25,0.105726872,0.352941176,1.149509804,0.06127451,0.411764706,0.294117647,0.294117647,0.46,0.407781877,0.419049323,0.538,0.484750473,0.538,0.654256122,0.422639617,0.53,0.472376365,0.628095238,0.4,0.73,0.775,0.745525291,0.951038171,0.715455303,0.75,0.745525291,0.723684211,0.594463939,0.637934942,0.712071553,0.715330817,0.731619895,0.730117983,0.715600757,0.798671626,0.73,0.689800961,0.849056614,0.73,0.745525291,0.67511236,1,0,0,0,0,0,0,0,3
0,4ba8429b6622b3c9c6f7e1b2a20b9caaa223468e,46,RqEk,2063,289,83,7.1,2.91,2.647,44.5,13.5,1308,92,67,22,2409,165,22,5,207,19,67,22,2409,165,4.6,0.5,0.014354067,0.782608696,2.042960663,0.067339545,0,0.369565217,0.630434783,0.43399996,0.439053089,0.314794072,0.298,0.182851799,0.288,0.343569697,0.247194478,0.458,0.266677801,0.406428571,0.3,0.5375,0.55,0.537554894,0.600568379,0.537131295,0.55,0.532258065,0.529545455,0.536870602,0.538871748,0.537490925,0.537136371,0.536771002,0.53749403,0.536161681,0.55,0.5375,0.529292817,0.549978566,0.538,0.530244055,0.525662252,1,0,0,0,1,0,0,0,9
0,4137276773186cf49bf42634981e21e4982294a2,27,YeQg,1530,252,79.8,6.1,2.887,3.5,29,4.5,87,3,49,7,133,6,9,2,41,0,49,7,133,6,4.5,0,0.031375704,0.259259259,1.336419753,0.030864198,0,0,1,0.43,0.437492102,0.406471275,0.548,0.491029084,0.476,0.5595359,0.428036412,0.696,0.454158439,0.597727273,0.4,0.672,0.68,0.672590437,0.885766534,0.671480387,0.6825,0.672590437,0.666944444,0.674225721,0.67780185,0.670279872,0.671494887,0.673342865,0.671985737,0.672575519,0.684337349,0.672,0.665595942,0.699885916,0.673125,0.672590437,0.661948052,0,0,0,0,0,0,0,1,5
5,756226d1c591c5568809be03a594e55251e3a1c5,30,x2gk,18010,2031,85.1,8.9,2.76,1.871,49.33333333,12,756.3333333,43.33333333,65,18,1218,67,65,18,1218,67,37,8,468,34,3.75,0.375,0.050847458,1.333333333,1.697301587,0.063412698,0,0.2,0.8,0.63,0.616826054,0.595540704,0.76,0.59918374,0.67,0.754807893,0.355063396,0.524,0.681529844,0.669285714,0.4,0.65,0.675,0.655033109,0.851316276,0.642466678,0.628008165,0.672222222,0.663513514,0.535717379,0.535585555,0.636814693,0.642558779,0.649927485,0.649912348,0.642838433,0.697058823,0.65,0.684486946,0.748509672,0.654,0.670987868,0.670153061,0,1,0,0,0,0,0,0,7
45,56cdd37449b9cb4ac2d7ea713fb31167dc7127db,392,YqEp,1841,227,93,8.1,4.852,14.563,150,51,15510,1423,150,51,15510,1423,150,51,15510,1423,150,51,15510,1423,24.5,4.4375,0.037676609,3.75990099,4.631892346,0.581084236,0,0,1,0.69,0.744401283,0.814004472,0.778,0.869241091,0.776,0.753355173,0.858280173,0.62,0.815873138,0.746666667,0.8,0.7,0.69,0.705239873,0.921775209,0.698266876,0.7,0.757142857,0.703862595,0.613902238,0.641441726,0.696258997,0.698345169,0.725640616,0.699923529,0.72482285,0.67212766,0.7,0.685347155,0.798476373,0.6825,0.759507668,0.68579661,0,1,0,0,0,0,0,0,9
0,a9e699762ba3789cdaddca9ce7faffa60afc20ec,39,B7Bp,1560,171,99.4,9.1,4.542,10.788,105,16,1044,84,105,16,1044,84,105,16,1044,84,105,16,1044,84,4.333333333,0.666666667,0.004385965,1.692307692,2.63046398,0.10970696,0,0,1,0.60999995,0.591949169,0.563386056,0.486,0.547883476,0.424,0.522971763,0.407226985,0.572,0.541341356,0.562758621,0.3,0.701666667,0.715,0.703995433,0.923647111,0.699775476,0.714963504,0.695652174,0.719558823,0.680948372,0.692480603,0.700400459,0.699762563,0.700124791,0.701680014,0.698031798,0.721774193,0.701666667,0.702777626,0.749789795,0.704146342,0.662060954,0.64673147,0,1,0,0,0,0,0,0,6
0,d615dc4e01b6a4568cb403c70439f7d7657e659e,4,3r5G,347,69,89.9,5,3.11,2.861,5,2,22,0,5,2,22,0,5,2,22,0,5,2,22,0,1,0,0.028355388,0,0.875,0,0,0,1,0.38000003,0.38491979,0.419537577,0.428,0.601407715,0.428,0.446189371,0.368401929,0.512,0.478405826,0.505714286,0.3,0.5725,0.575,0.577746036,0.689553425,0.556071889,0.590090772,0.5,0.564309134,0.522587003,0.546119814,0.554692539,0.555918777,0.609063596,0.572655564,0.587133189,0.583206145,0.5725,0.59365897,0.746786565,0.578356164,0.50818755,0.586996855,0,0,0,0,0,1,0,0,3
0,6274e1bc1aa7af4879f7d24d080ea246bbc74515,6,W4VN,965,180,73.3,5.4,2.238,2.722,69.5,17,2205.5,120,98,22,3446,204,41,12,965,36,98,22,3446,204,1.2,0.2,0.121212121,0,0.416666667,0,0.5,0.166666667,0.333333333,0.21,0.21,0.187614896,0.424,0.459907816,0.424,0.375849415,0.272068903,0.45,0.395949482,0.406363636,0.3,0.5625,0.615,0.563937722,0.664865173,0.558650043,0.572293578,0.563937722,0.51,0.540077601,0.541522169,0.556173652,0.558580683,0.570099608,0.562565721,0.56586573,0.626666667,0.5625,0.559165574,0.649624756,0.570869565,0.563937722,0.503333333,1,1,0,0,0,0,0,0,4
30,c511adcd52fc610189849ab2fa827b781f9f8712,91,EjYy,2824,187,85.6,15.1,5.154,8.626,33.25,10.75,972.75,57,77,22,2918,166,13,4,141,9,28,13,660,39,30.33333333,2.333333333,0.007614213,0.263736264,0.767399267,0.034798535,0,0,1,0.45,0.42031298,0.446095933,0.748,0.702537987,0.694,0.709154124,0.413455861,0.708,0.706522506,0.708888889,0.4,0.711666667,0.725,0.73257497,0.934257466,0.69531385,0.686333092,0.726129032,0.749333333,0.533203576,0.535276169,0.69650575,0.695181154,0.731680033,0.711781504,0.711931023,0.747637131,0.711666667,0.721153846,0.866030873,0.735,0.725054513,0.73052381,0,1,0,0,0,0,0,0,2
8,53c0fcb6019eaaa49d886c5a7071c9cb01e71480,37,vPka,530,97,78.4,5.5,3.1,2.765,22.4,7.2,315.2,16.4,55,13,811,41,55,13,811,41,12,3,54,2,6.166666667,0.333333333,0.035885167,0.162162162,0.604440154,0.03989704,0.27027027,0.594594595,0.135135135,0.83000004,0.808087648,0.809965253,0.654,0.66832295,0.69,0.646805756,0.774093408,0.454,0.68076252,0.639090909,0.8,0.4825,0.5,0.481089028,0.452723531,0.465318765,0.373282912,0.496363636,0.495,0.479018067,0.525210733,0.46071981,0.465368084,0.454725,0.482478065,0.432989216,0.52464146,0.4825,0.467328393,0.599134314,0.4875,0.4863944,0.473888889,0,0,0,0,1,0,0,0,5
0,f09f9127bfce1b370f0c5d9d6bac7ded20ea16fe,11,X4Yb,2115,180,86.1,11.8,4.144,4.694,58.66666667,18,1709.333333,98.33333333,135,38,4526,254,33,13,573,35,135,38,4526,254,2.75,0.75,0.002413516,0,1.181818182,0.053030303,0.090909091,0.727272727,0.181818182,0.33999997,0.366052643,0.393800147,0.34,0.437917231,0.34,0.407149179,0.311840262,0.42,0.428769414,0.4295,0.3,0.455,0.51,0.443967418,0.379812223,0.37474398,0.2,0.37,0.351875,0.467829103,0.522828388,0.376980887,0.374793989,0.347589297,0.454960367,0.275721204,0.538592058,0.455,0.476548458,0.595331039,0.403684211,0.46352945,0.458778626,1,1,0,0,0,0,0,0,3
8,ffd539fee7638f2658223195c0e68c2f3c3234a4,40,yyyR,1743,276,86.2,6.3,1.627,1.91,51,16,1379,74,85,28,2679,145,17,4,79,3,85,28,2679,145,6.666666667,0.166666667,0.044067797,0.575,1.576666667,0.058333333,0.55,0.35,0.1,0.79,0.783140312,0.839112423,0.834,0.84978773,0.826,0.769275693,0.783671448,0.534,0.857906356,0.694444444,0.8,0.782,0.8,0.796691406,0.982168815,0.782091015,0.866818182,0.735789474,0.703076923,0.583379768,0.658851956,0.774545885,0.782053761,0.795773884,0.782037288,0.795838415,0.81529517,0.782,0.749072165,0.898560588,0.791935484,0.743692308,0.81725,1,0,0,0,0,0,0,0,5
0,6f82a140f3df979888ba39b32475fbaf906f221d,31,Nv39,1281,271,74.5,4.7,2.118,2.152,45.66666667,14.33333333,938.6666667,66.66666667,64,18,1398,123,64,18,1398,123,32,12,615,31,4.428571429,0.142857143,0.05661882,0.677419355,1.470353303,0.126651306,0.032258065,0.419354839,0.548387097,0.42000002,0.414356544,0.302301308,0.71,0.500732049,0.698,0.662855725,0.257967649,0.628,0.463253413,0.678,0.4,0.58,0.61,0.582783751,0.707601214,0.564762955,0.62688728,0.541666667,0.474455446,0.523850927,0.556607492,0.567177374,0.564648399,0.527804814,0.58009798,0.509070765,0.636129032,0.58,0.601390645,0.698531228,0.5728,0.510110294,0.567942029,1,0,0,0,0,0,0,0,6
0,38ec0ebb2c19ffe7ffac3346caf17924407338ff,17,pk33,1743,276,86.2,6.3,1.627,1.91,254.4,38.6,7941.4,427.2,691,74,21873,1095,82,20,1535,55,691,74,21873,1095,1.888888889,0.111111111,0.044067797,1.235294118,1.679061625,0.079901961,0.176470588,0.647058824,0.176470588,0.46,0.465518694,0.41865291,0.62,0.454201842,0.624,0.652237457,0.35065116,0.66,0.486384373,0.653333333,0.4,0.675,0.65,0.689334245,0.890042351,0.662478765,0.675,0.709677419,0.670833333,0.566968092,0.608226828,0.658892254,0.662465291,0.680754223,0.675006595,0.668704612,0.621428571,0.675,0.69452185,0.848533762,0.675,0.698284932,0.669753086,1,0,0,0,0,0,0,0,8
0,27533e0c7997976fb6522a429fe1e1de1e43635c,20,w4bG,2864,279,80.6,10.3,6.373,17.134,143,12,661,9,143,12,661,9,143,12,661,9,143,12,661,9,2.5,0,0.006493506,1.95,3.141944444,0.354166667,0,0,1,0.83,0.77812468,0.846116196,0.818,0.905362757,0.814,0.794659207,0.865081333,0.708,0.851676824,0.771923077,0.8,0.65,0.65,0.658382234,0.851316276,0.639713735,0.5,0.665,0.671875,0.561127434,0.560587506,0.630607455,0.639751795,0.668505946,0.649974808,0.656546768,0.65,0.65,0.685318663,0.798250156,0.677272727,0.661220766,0.684057971,0,1,0,0,0,0,0,0,7
0,b0c77ae240e5d0d2d37ea498fc537a9a7c2d7ba5,6,AqVY,11540,2023,78.8,5.7,2.097,1.944,104.25,20.75,2187.75,105.5,248,44,6059,270,5,2,11,2,85,17,1392,79,1,0.333333333,0.04,0,0.097222222,0,0,0.166666667,0.833333333,0.68000007,0.739192982,0.767570896,0.622,0.618709195,0.602,0.538710598,0.802938516,0.51,0.67483669,0.594210526,0.8,0.6,0.65,0.602783173,0.753498133,0.580346716,0.560565994,0.578571429,0.573913044,0.535273499,0.535732313,0.578738332,0.580276873,0.625397239,0.600057058,0.609872533,0.65,0.6,0.61990848,0.698204689,0.6,0.601153921,0.57631579,0,0,0,0,0,0,0,1,5
0,926991bb5e7a056aae16b5a4afcf6ed20039e8db,8,Vxxp,2088,254,78.3,8.2,4.316,7.131,93,17,1943,94.5,171,30,3832,188,171,30,3832,188,15,4,54,1,1,0,0.010458568,0,0.916666667,0.083333333,0,0,1,0.32,0.35558293,0.344173018,0.532,0.614631096,0.528,0.565273325,0.312977187,0.532,0.459569426,0.601428571,0.3,0.6825,0.68,0.683201351,0.900290075,0.682295172,0.691358856,0.686666667,0.668235294,0.647579416,0.648158314,0.680771663,0.68230118,0.697653521,0.682493982,0.697574263,0.673225807,0.6825,0.679212051,0.719853506,0.677142857,0.687133986,0.698134715,0,0,0,0,0,0,0,1,7
12,f84ec0f609ae785d2bf4ffbe1e94a9c109859d52,70,59VB,3816,356,89.3,10.7,3.692,6.423,96.5,21,2177.75,121.25,133,32,4474,250,18,6,227,9,106,24,1610,85,7.777777778,0.222222222,0.035242291,1.9,2.491354875,0.189909297,0.1,0.514285714,0.385714286,0.50000006,0.646881372,0.73003299,0.68,0.672656782,0.68,0.776829769,0.764152376,0.642,0.728977356,0.661666667,0.8,0.708333333,0.7,0.727675132,0.930837981,0.707710637,0.626313034,0.702857143,0.675555556,0.554517599,0.61232085,0.707336977,0.707595895,0.681343583,0.708449107,0.681061726,0.707627119,0.708333333,0.686147142,0.894898474,0.708333333,0.683773569,0.72427598,1,1,0,0,0,0,0,0,8
0,51aa41fdf627cdefe93b13a2a21f25721988cb0e,16,bw2k,898,185,75.1,4.9,1.765,1.579,30.85714286,7.142857143,365.8571429,26.42857143,60,13,1027,71,56,13,733,57,1,1,16,2,3.2,0.4,0.18972332,0.25,0.789583333,0.06875,0.125,0.6875,0.1875,0.19999997,0.276784194,0.201909365,0.468,0.415449611,0.468,0.437658822,0.303892547,0.468,0.427564605,0.43,0.3,0.51,0.55,0.469851511,0.527052274,0.384676641,0.677728326,0.433333333,0.435526316,0.470559777,0.47136176,0.390448542,0.385303454,0.44562132,0.509506644,0.310673659,0.603038674,0.51,0.52392656,0.836624631,0.50862069,0.421799761,0.445669935,1,0,0,0,0,0,0,0,4
20,d133704948a6039b9ae7676763a11abf370cb535,107,EZ3x,1281,271,74.5,4.7,2.118,2.152,125.5,49.5,20207,1693.5,193,73,36420,3091,193,73,36420,3091,58,26,3994,296,15.28571429,0.714285714,0.05661882,0.644859813,1.462149533,0.066043614,0.065420561,0.719626168,0.214953271,0.37999994,0.378762059,0.271864232,0.558,0.265147083,0.454,0.569545228,0.257967649,0.564,0.35113261,0.597916667,0.4,0.5425,0.55,0.542811304,0.613675398,0.540220451,0.47,0.595833333,0.50482679,0.539826379,0.540655472,0.542515447,0.540283181,0.537259893,0.542438846,0.535954879,0.561676647,0.5425,0.551371084,0.599414811,0.545,0.597321429,0.551598837,1,0,0,0,0,0,0,0,6
7,1be4da5388d18013e60a2b125b39a5f9d6e1e0a6,77,NP8l,6565,374,94.9,17.6,6.28,6.982,70,30,8146.5,659,91,37,8959,914,49,23,8959,914,91,37,7334,404,6.416666667,0.333333333,0.003703704,2.15,2.444051331,0.23438943,0.1,0.3375,0.5625,0.38,0.413727467,0.383316672,0.188,0.197290729,0.228,0.304865065,0.238003602,0.416,0.286392678,0.380952381,0.3,0.434,0.3,0.418852088,0.3264172,0.34763783,0.512786422,0.590769231,0.432710706,0.459773311,0.462323872,0.345455061,0.34720511,0.43681868,0.434525902,0.345430498,0.268409482,0.434,0.411679493,0.715846454,0.4340625,0.615,0.48399061,1,1,0,0,0,0,0,0,11
0,f550f30f8ae55ccf05a5480efb107dea0275ffe1,15,E1YN,2864,279,80.6,10.3,6.373,17.134,57.75,14.75,1626.5,122.75,134,25,3500,360,49,18,3500,360,19,6,167,15,3.75,0,0.006493506,0.8,2.49,0.38,0,0,1,0.83,0.810319812,0.890512612,0.832,0.919947115,0.788,0.784478365,0.891418204,0.806,0.887073333,0.767307692,0.8,0.692,0.68,0.693602769,0.912371004,0.690149992,0.692,0.707777778,0.679615385,0.668138781,0.667996808,0.689975924,0.690124876,0.6979019,0.692024288,0.696282768,0.672156863,0.692,0.691074688,0.749452338,0.692666667,0.713142754,0.691020036,0,1,0,0,0,0,0,0,3
0,849b5300490336d8ef864ad121196be75a5c54b6,4,Z7zk,2542,368,75,6.9,2.143,1.818,85.16666667,15.33333333,2534.666667,175,380,67,14638,1020,25,5,97,1,380,67,14638,1020,1.333333333,0,0.038732394,6,6.125,0.25,0,0,1,0.32999998,0.344878554,0.358387076,0.43,0.469534558,0.43,0.403306563,0.319998312,0.35,0.429688805,0.451666667,0.3,0.704,0.65,0.778763044,0.926217713,0.678358146,0.806749694,0.68,0.688235294,0.516161366,0.603550046,0.679162397,0.678193378,0.765966527,0.704221165,0.734234953,0.632293513,0.704,0.722286062,0.967927199,0.704,0.690770096,0.728146552,1,0,0,0,0,0,0,0,2
31,423e4160099316adf009915d02cd2ef79b8bcb4b,171,gvm4,1911,179,85.5,10.7,4.982,5.992,52,17.66666667,2374,123.6666667,101,31,5723,281,20,8,456,22,35,14,943,68,19,0.333333333,0.004022526,1.204678363,1.565627031,0.126176552,0.099415205,0.34502924,0.555555556,0.48000002,0.471137204,0.375742277,0.474,0.354639708,0.456,0.484022597,0.28081145,0.532,0.427108161,0.544782609,0.3,0.705,0.705,0.709025989,0.927301606,0.701968252,0.703008191,0.709025989,0.691243719,0.68246581,0.691514588,0.702404147,0.701982627,0.699734464,0.704979996,0.696877205,0.700856354,0.705,0.701184801,0.798576119,0.705522388,0.709025989,0.700500544,0,0,0,1,0,0,0,0,8
76,5ff9d41e7b995025196f4be92453dccc8f7aa72c,275,dmE8,2228,250,80.8,8.9,3.103,7.325,71.5,12,1086.5,77.5,127,16,1414,94,127,16,1414,94,16,8,759,61,55,4,0.04519774,3.010791367,3.582134293,0.266247002,0.003597122,0.068345324,0.928057554,0.71,0.71,0.789435719,0.73,0.857014752,0.796,0.660042393,0.777203112,0.74,0.799909625,0.663333333,0.8,0.718,0.7,0.723693657,0.940437235,0.718225512,0.697990013,0.726153846,0.745,0.610833087,0.612055945,0.716494526,0.718143497,0.747822371,0.718081883,0.748038001,0.668242678,0.718,0.710338833,0.799547636,0.713103448,0.737927514,0.730776256,0,1,0,0,0,0,0,0,4
0,929b97e39aa973961296cef32de907832ed328e7,56,lr32,998,147,87.8,6.8,3.02,3.321,33.25,13.25,1225,90.75,80,22,3324,279,14,7,229,17,27,22,3324,279,5.6,0.4,0.023330652,1.553571429,2.338676304,0.196867914,0,0.071428571,0.928571429,0.53,0.516435728,0.483548737,0.56,0.383093751,0.49,0.585524766,0.342104795,0.526,0.48904194,0.570952381,0.4,0.475,0.475,0.474680107,0.432605357,0.470991122,0.549032258,0.45,0.448255814,0.483051549,0.498859211,0.47216033,0.471094601,0.458966382,0.474900286,0.454773993,0.475,0.475,0.469122013,0.548786882,0.477083333,0.45,0.479469027,0,0,0,0,0,0,1,0,9
24,69c1d1cf28c95240adcf0ee1e4aeae0631709da4,128,PP5K,2563,212,88.7,12.1,6.335,21.239,92.66666667,26,9717,631,173,58,27838,1807,70,9,660,46,173,58,27838,1807,21.33333333,0.833333333,0.007849294,2.453125,3.536077009,0.313895089,0.015625,0.234375,0.75,0.64,0.578288852,0.530357277,0.532,0.554774213,0.504,0.53026077,0.53019554,0.708,0.490619308,0.685882353,0.4,0.596,0.55,0.5999154,0.744596263,0.58990693,0.53,0.575,0.603333333,0.556368375,0.587485573,0.588228093,0.589920868,0.600458018,0.595986167,0.593637582,0.556893698,0.596,0.58839483,0.748318138,0.597272727,0.557380213,0.591041667,0,1,0,0,0,0,0,0,5
7,152ad35c640636f741b5d76a7429662fa027385d,20,P837,1911,179,85.5,10.7,4.982,5.992,11,4,50,0,11,4,50,0,11,4,50,0,11,4,50,0,6.666666667,0,0.004022526,0,0.825,0,0,0.05,0.95,0.58,0.584921999,0.546752661,0.828,0.859904361,0.814,0.749900693,0.346104063,0.754,0.712975685,0.73,0.8,0.68,0.675,0.680801904,0.896944137,0.679475711,0.65,0.703888889,0.69025641,0.662983582,0.663180444,0.679283981,0.679446036,0.681767576,0.680030193,0.681636403,0.666666667,0.68,0.687915876,0.71977348,0.688181818,0.704778748,0.696787149,0,0,0,1,0,0,0,0,2
0,aae44d7c8a104a6a3022956c50f81fe515eab48f,6,xO5j,2824,187,85.6,15.1,5.154,8.626,54,10,603.6666667,38,127,16,1414,94,23,6,165,9,127,16,1414,94,2,0,0.007614213,0,0.416666667,0,0,0,1,0.45000002,0.360772714,0.385331123,0.558,0.524116454,0.514,0.60069336,0.413455861,0.528,0.441658266,0.597777778,0.4,0.344,0.3,0.342082768,0.138749069,0.342399801,0.354380238,0.352380952,0.325,0.363918699,0.380337481,0.342125871,0.342423034,0.34628943,0.343980947,0.344572263,0.309243698,0.344,0.344615385,0.418542218,0.348888889,0.363881579,0.347706013,0,1,0,0,0,0,0,0,2
0,1cb11417cea64a4c7b92109e60335b6a3307c6f5,2,VBx1,1841,227,93,8.1,4.852,14.563,99,16.25,1207.5,91,154,26,2222,153,87,14,772,87,52,6,128,7,0.333333333,0,0.037676609,0,1,0,0,0,1,0.73999995,0.738224884,0.805680073,0.808,0.886728842,0.768,0.73247516,0.871320918,0.702,0.831223039,0.7175,0.8,0.5975,0.595,0.599692035,0.747951455,0.595614245,0.59,0.554166667,0.600555556,0.571714144,0.592631512,0.596518875,0.595634856,0.595294142,0.597478092,0.592866984,0.587083333,0.5975,0.614418362,0.699188251,0.5825,0.546536295,0.609563319,0,1,0,0,0,0,0,0,5
5,9ca2d3212e0ee5e4c6f7f8b36924ebf6d17cca62,21,qQpZ,4975,355,89.9,14,4.752,11.19,35,6.5,202,13,55,10,367,24,15,3,37,2,55,10,367,24,4.2,0.2,0.004524887,1.238095238,1.934920635,0.172222222,0,0.142857143,0.857142857,0.71999997,0.715778319,0.739127486,0.792,0.862829771,0.758,0.758759021,0.311840262,0.694,0.813412075,0.743636364,0.8,0.6625,0.675,0.671098555,0.871557955,0.644538181,0.761622276,0.671098555,0.642857143,0.58156692,0.581816585,0.647990886,0.644570204,0.684781959,0.662458052,0.659324794,0.7,0.6625,0.672200205,0.798350039,0.651923077,0.671098555,0.64129956,0,1,0,0,0,0,0,0,3
0,3af1159dff26b2cdba4a6a70af940d7d11dc64fb,24,51w2,823,109,82.6,7.6,3.466,4.297,135.3333333,27.33333333,3605.333333,170,298,56,9348,418,63,14,921,61,298,56,9348,418,2.666666667,0.111111111,0.005839416,0.259259259,0.839653145,0.015432099,0,0.555555556,0.444444444,0.30999997,0.296773638,0.221872189,0.146,0.11690012,0.168,0.188548213,0.28081145,0.36,0.155261348,0.315,0.3,0.5025,0.475,0.503021216,0.506767296,0.496567562,0.575072046,0.503021216,0.485428571,0.498474368,0.502783967,0.497583121,0.496546323,0.490764029,0.502527308,0.485631356,0.479277228,0.5025,0.50953076,0.648721494,0.497173913,0.503021216,0.523146233,0,0,0,0,0,0,0,1,8
0,f267b043e4f18fd8c3d00525bf40acb6cb7def2e,33,kx1X,965,180,73.3,5.4,2.238,2.722,20,7.5,626,44,23,8,788,48,23,7,464,40,17,8,788,48,3,0.363636364,0.121212121,2.242424242,3.250061218,0.228619529,0,0.484848485,0.515151515,0.36999997,0.370632433,0.338673117,0.53,0.392532371,0.53,0.579730097,0.326991613,0.402,0.419717963,0.512727273,0.4,0.51,0.6,0.49988675,0.527052274,0.423956456,0.724875622,0.49988675,0.641956124,0.477949885,0.552399249,0.422292652,0.423803746,0.522879896,0.510197492,0.433218253,0.615734266,0.51,0.504338271,0.745906433,0.509090909,0.49988675,0.442491468,1,1,0,0,0,0,0,0,10
0,e00b43b986c345fd18d75ce8fe836a2d0d9d71fd,28,pGpd,530,97,78.4,5.5,3.1,2.765,38.38461538,13.61538462,1370.153846,114.8461538,101,33,4915,344,73,29,3372,344,2,1,29,4,3.5,0.5,0.035885167,0,0.787755102,0.120323129,0.107142857,0.571428571,0.321428571,0.51,0.474532061,0.353170887,0.556,0.341097446,0.544,0.583439633,0.35098191,0.59,0.367302178,0.596818182,0.4,0.725,0.74,0.730508045,0.946794071,0.72247598,0.69953668,0.730508045,0.703192182,0.642862665,0.643485966,0.722548957,0.722406693,0.749829292,0.725067829,0.747704538,0.757802198,0.725,0.706310209,0.799628479,0.723846154,0.730508045,0.677581864,0,0,0,0,0,0,0,1,7
0,bddaa8404230baf2bed7687cfeb4983fb1ecf223,2,rvb,2854,507,72.2,5.6,2.203,2.488,44,18,1790,111,44,18,1790,111,44,18,1790,111,44,18,1790,111,0.4,0,0.040225261,0,0.25,0,0,0.5,0.5,0.19999999,0.208641293,0.177648889,0.248,0.228379536,0.248,0.282728371,0.279609249,0.224,0.219613338,0.27,0.3,0.31,0.3,0.308062234,0.090089404,0.301691313,0.300473186,0.3,0.3140625,0.316538961,0.319148872,0.303389863,0.301698776,0.284337792,0.3100061,0.27801779,0.29,0.31,0.303207758,0.398892542,0.307692308,0.301089979,0.305252918,1,0,0,0,0,0,0,0,4
0,eaf96b765e63ed2863fc01e4b385def24a18827f,17,aNZY,2975,449,82,6.6,1.933,2.721,29.4,9.2,678.4,44.4,66,23,2657,195,15,3,40,1,58,23,2657,195,3.4,0.2,0.068627451,0.352941176,1.612745098,0.088235294,0.294117647,0.470588235,0.235294118,0.29,0.382475561,0.33664588,0.16,0.18512292,0.202,0.291838278,0.279609249,0.404,0.256789533,0.380882353,0.3,0.6175,0.585,0.626943916,0.790665146,0.604915182,0.55,0.576363636,0.603348018,0.544691205,0.570923451,0.603699729,0.604956828,0.643344634,0.617455857,0.628878112,0.559302326,0.6175,0.627389662,0.797896293,0.624761905,0.574178699,0.604243323,1,0,0,0,0,0,0,0,4
0,d1a84456777ca0112f9a4a1cdb870941140e78b3,3,bgzk,5593,618,84,9.1,2.617,3.303,73,19,2137,132,73,19,2137,132,73,19,2137,132,73,19,2137,132,0.428571429,0,0.039215686,0,1.777777778,0.277777778,0.666666667,0,0.333333333,0.39999998,0.400965104,0.366052196,0.668,0.497364764,0.634,0.689480472,0.363754498,0.608,0.481159644,0.600666667,0.4,0.3375,0.35,0.334208815,0.128442045,0.324727366,0.4,0.255555556,0.395801527,0.362460684,0.370752806,0.325003497,0.324722993,0.296416905,0.337522913,0.284543665,0.366666667,0.3375,0.331553768,0.399675262,0.35,0.256412222,0.3775,1,0,0,0,0,0,0,0,6
